3,0.0,0.0,-0.4397590361445783,-0.19879518072289157,-0.7650602409638554,-0.3674698795180723,-1.0,-0.41566265060240964,-0.9457831325301205,-0.3373493975903614,-0.5060240963855421,-0.9337349397590361,-0.9156626506024096,-0.5481927710843374,-0.8132530120481928,-0.40963855421686746,-0.6987951807228916,-0.4578313253012048,-0.3132530120481928,-0.8072289156626506,-0.7951807228915663,-0.3493975903614458,-0.6626506024096386,-0.2891566265060241,-0.5542168674698795,-0.3674698795180723,-0.15060240963855423,-0.5903614457831325,-0.6265060240963856,-0.1686746987951807,-0.5180722891566265,-0.14457831325301204,-0.4036144578313253,-0.2289156626506024,-0.030120481927710843,-0.3313253012048193,-0.40963855421686746,-0.030120481927710843,-0.3373493975903614,-0.03614457831325301,-0.2289156626506024,-0.12650602409638553
3,0.0,0.0,-0.4166666666666667,-0.027777777777777776,-0.875,-0.05555555555555555,-1.0,0.09722222222222222,-0.6388888888888888,0.2638888888888889,-0.5,-0.875,-0.8055555555555556,-0.19444444444444445,-0.6944444444444444,-0.027777777777777776,-0.5694444444444444,-0.18055555555555555,-0.09722222222222222,-0.7916666666666666,-0.4583333333333333,0.09722222222222222,-0.4027777777777778,0.05555555555555555,-0.3055555555555556,-0.19444444444444445,0.25,-0.5833333333333334,-0.125,0.2361111111111111,-0.125,0.1388888888888889,-0.05555555555555555,-0.125,0.5277777777777778,-0.3194444444444444,0.18055555555555555,0.2361111111111111,0.19444444444444445,0.1388888888888889,0.2777777777777778,-0.09722222222222222
3,0.0,0.0,-0.34375,0.036458333333333336,-0.65625,0.0,-0.8645833333333334,-0.015625,-1.0,-0.046875,-0.7135416666666666,-0.5625,-0.9895833333333334,-0.2916666666666667,-0.8541666666666666,-0.140625,-0.7395833333333334,-0.16666666666666666,-0.578125,-0.6041666666666666,-0.8645833333333334,-0.21875,-0.7083333333333334,-0.09375,-0.5989583333333334,-0.15104166666666666,-0.4375,-0.5677083333333334,-0.6979166666666666,-0.17708333333333334,-0.5520833333333334,-0.07291666666666667,-0.4479166666666667,-0.125,-0.296875,-0.46875,-0.5052083333333334,-0.15625,-0.4114583333333333,-0.06770833333333333,-0.3177083333333333,-0.10416666666666667
3,0.0,0.0,-0.44495412844036697,-0.03211009174311927,-0.7935779816513762,-0.06422018348623854,-1.0,-0.0045871559633027525,-0.9036697247706422,0.05963302752293578,-0.6880733944954128,-0.6651376146788991,-0.9174311926605505,-0.1834862385321101,-0.7752293577981652,-0.0963302752293578,-0.6788990825688074,-0.2018348623853211,-0.44954128440366975,-0.6284403669724771,-0.7247706422018348,-0.05504587155963303,-0.5963302752293578,-0.027522935779816515,-0.5321100917431193,-0.16055045871559634,-0.22018348623853212,-0.5,-0.5,0.03211009174311927,-0.40825688073394495,0.03669724770642202,-0.3394495412844037,-0.09174311926605505,-0.01834862385321101,-0.3211009174311927,-0.26605504587155965,0.05963302752293578,-0.21100917431192662,0.04128440366972477,-0.15137614678899083,-0.0871559633027523
3,0.0,0.0,-0.41,0.0,-0.82,-0.05,-0.78,0.1,-0.33,0.22,-0.48,-1.0,-0.55,-0.32,-0.55,-0.13,-0.51,-0.28,-0.01,-1.0,-0.15,-0.07,-0.26,0.01,-0.28,-0.27,0.39,-0.83,0.2,0.05,0.03,0.06,-0.01,-0.19,0.69,-0.6,0.49,-0.01,0.35,0.01,0.32,-0.17
3,0.0,0.0,-0.40939597315436244,-0.20134228187919462,-0.7449664429530202,-0.3422818791946309,-1.0,-0.35570469798657717,-0.9664429530201343,-0.26174496644295303,-0.37583892617449666,-0.8590604026845637,-0.8322147651006712,-0.4697986577181208,-0.7651006711409396,-0.30201342281879195,-0.6375838926174496,-0.348993288590604,-0.1610738255033557,-0.6845637583892618,-0.7046979865771812,-0.2214765100671141,-0.6040268456375839,-0.15436241610738255,-0.4899328859060403,-0.2483221476510067,0.0,-0.4429530201342282,-0.5302013422818792,-0.013422818791946308,-0.4429530201342282,0.013422818791946308,-0.3221476510067114,-0.0738255033557047,0.12080536912751678,-0.1610738255033557,-0.31543624161073824,0.12751677852348994,-0.26174496644295303,0.10738255033557047,-0.14093959731543623,0.0
3,0.0,0.0,-0.31092436974789917,0.008403361344537815,-0.6470588235294118,0.15966386554621848,-0.8403361344537815,0.37815126050420167,-0.9747899159663865,0.5042016806722689,-0.865546218487395,-0.13445378151260504,-1.0,0.33613445378151263,-0.8571428571428571,0.3445378151260504,-0.7983193277310925,0.226890756302521,-0.6974789915966386,-0.08403361344537816,-0.8403361344537815,0.453781512605042,-0.7142857142857143,0.4117647058823529,-0.6722689075630253,0.2773109243697479,-0.5126050420168067,0.008403361344537815,-0.6638655462184874,0.4957983193277311,-0.5462184873949579,0.44537815126050423,-0.5126050420168067,0.3025210084033613,-0.3277310924369748,0.11764705882352941,-0.4789915966386555,0.4789915966386555,-0.3865546218487395,0.42857142857142855,-0.3277310924369748,0.29411764705882354
3,0.0,0.0,-0.5094339622641509,0.07547169811320754,-1.0,0.18867924528301888,-0.9622641509433962,0.5849056603773585,-0.5660377358490566,0.8301886792452831,-0.5849056603773585,-0.7169811320754716,-0.7547169811320755,0.16981132075471697,-0.7924528301886793,0.1509433962264151,-0.7358490566037735,-0.11320754716981132,-0.018867924528301886,-0.6981132075471698,-0.2641509433962264,0.5283018867924528,-0.33962264150943394,0.33962264150943394,-0.3018867924528302,-0.05660377358490566,0.49056603773584906,-0.5094339622641509,0.16981132075471697,0.6226415094339622,0.07547169811320754,0.37735849056603776,0.1320754716981132,-0.018867924528301886,0.8490566037735849,-0.2641509433962264,0.5471698113207547,0.5283018867924528,0.49056603773584906,0.33962264150943394,0.5660377358490566,-0.03773584905660377
3,0.0,0.0,-0.5555555555555556,0.0,-0.9629629629629629,0.09259259259259259,-0.9814814814814815,0.3333333333333333,-0.6666666666666666,0.5185185185185185,-0.6111111111111112,-1.0,-0.7407407407407407,-0.14814814814814814,-0.7777777777777778,0.09259259259259259,-0.8148148148148148,-0.018518518518518517,-0.07407407407407407,-0.8888888888888888,-0.25925925925925924,0.1111111111111111,-0.3888888888888889,0.2222222222222222,-0.48148148148148145,0.07407407407407407,0.3888888888888889,-0.6851851851851852,0.12962962962962962,0.25925925925925924,0.0,0.2962962962962963,-0.1111111111111111,0.1111111111111111,0.7777777777777778,-0.4074074074074074,0.5740740740740741,0.2777777777777778,0.42592592592592593,0.3333333333333333,0.3148148148148148,0.2222222222222222
3,0.0,0.0,-0.44692737430167595,0.07262569832402235,-0.7988826815642458,0.12849162011173185,-1.0,0.2681564245810056,-0.9217877094972067,0.30726256983240224,-0.8715083798882681,-0.4301675977653631,-0.9776536312849162,0.0893854748603352,-0.8212290502793296,0.16201117318435754,-0.7541899441340782,0.061452513966480445,-0.6424581005586593,-0.441340782122905,-0.7653631284916201,0.18435754189944134,-0.6312849162011173,0.18435754189944134,-0.5865921787709497,0.055865921787709494,-0.39664804469273746,-0.36312849162011174,-0.547486033519553,0.22346368715083798,-0.45251396648044695,0.2122905027932961,-0.4134078212290503,0.0782122905027933,-0.16759776536312848,-0.22346368715083798,-0.3240223463687151,0.20670391061452514,-0.2681564245810056,0.18435754189944134,-0.22346368715083798,0.05027932960893855
